volume,zero_nmse,zero_ssim,zero_psnr,recon_val_loss,recon_nmse,recon_ssim,recon_psnr,nmse_absolute_reduction,nmse_relative_reduction_percent,ssim_absolute_improvement,psnr_improvement_db
file1001825,0.09023773347181246,0.4781854,25.386355298481256,5.150796e-06,0.06301833721500565,0.5246314,26.94556863204083,0.02721939625680682,30.16409567213846,0.046445996,1.5592133335595726
file1001834,0.04328713309680433,0.70727193,31.548605067857384,4.323518e-06,0.027287918063849302,0.77368337,33.55249959954598,0.015999215032955025,36.96067142440571,0.066411436,2.003894531688598
file1001843,0.04468210067159928,0.7313075,31.488930316677653,7.2918497e-06,0.01858227147260124,0.8327068,35.29927762799488,0.02609982919899804,58.412269805362,0.1013993,3.81034731131723
file1001850,0.05519826849812562,0.7140141,32.540462957571904,4.6607624e-06,0.03335603179681938,0.79383475,34.72797595963681,0.021842236701306236,39.570510625796054,0.07982063,2.187513002064904
file1001851,0.06302363615394903,0.71306497,31.878435875782486,4.793155e-06,0.03405064279078659,0.8051799,34.55221843949367,0.02897299336316244,45.97163085352543,0.092114925,2.6737825637111854
file1001862,0.047892309286546794,0.6136217,29.39657989149202,6.1852807e-06,0.028886338686475,0.7026843,31.592318337982277,0.019005970600071795,39.6848071918108,0.08906257,2.1957384464902567
file1001893,0.018855957343640192,0.8128141,31.906079259632357,7.647904e-06,0.0044717499754944314,0.9159386,38.15579201111616,0.01438420736814576,76.28468343452909,0.1031245,6.249712751483806
file1001916,0.06401896823148177,0.619881,28.85606597836897,5.640556e-06,0.03916839410834673,0.69218606,30.98979342628497,0.024850574123135044,38.81751738528426,0.07230508,2.133727447915998
file1001930,0.02229015034481226,0.7923859,31.044416820984836,7.858476e-06,0.005092499534198815,0.9049236,37.45623172741389,0.017197650810613446,77.15358821981195,0.11253774,6.411814906429058
file1001938,0.04075383971451097,0.6268555,30.02716104889074,6.278972e-06,0.02738532467247214,0.7007062,31.75366317492008,0.013368515042038832,32.80308097516217,0.07385069,1.7265021260293416
file1001955,0.04213447579553747,0.6648436,29.980395148846306,6.1312844e-06,0.026862308130800098,0.7308068,31.935346887782895,0.015272167664737369,36.246250549899734,0.06596321,1.9549517389365896
file1001959,0.07094248113178686,0.54196405,27.060196344740184,5.4491775e-06,0.048526463344018986,0.61137146,28.7094719918497,0.022416017787767875,31.59745392344903,0.0694074,1.6492756471095156
file1001968,0.05353117898920281,0.5414007,27.31839626114768,4.3380214e-06,0.03402849351536568,0.61920494,29.28604583773903,0.019502685473837128,36.43238546599319,0.07780427,1.9676495765913522
file1001977,0.036639611952746905,0.61306834,27.707240079858124,6.8285995e-06,0.016740027228635428,0.7218957,31.10918878660689,0.019899584724111477,54.311668883871974,0.10882735,3.4019487067487653
file1001983,0.04536791984519314,0.660711,29.492987960985,6.7299106e-06,0.020952939628538607,0.7650045,32.84803016200152,0.02441498021665453,53.8155161179191,0.104293525,3.35504220101652
file1001984,0.1000412194621117,0.5179881,26.980509847929454,4.997387e-06,0.07204367812575499,0.5637615,28.406342826892125,0.027997541336356707,27.98600565535902,0.045773387,1.4258329789626707
file1001995,0.05014792741753284,0.62001514,28.037675653102486,7.128376e-06,0.02495405878617904,0.72146606,31.068797430032134,0.025193868631353797,50.23910244901858,0.10145092,3.0311217769296483
file1001997,0.10211789650989508,0.507593,27.01997867528732,5.0835115e-06,0.0733375692063139,0.55889344,28.45773348115823,0.028780327303581182,28.18343139372481,0.051300466,1.4377548058709095
file1002002,0.07532375908174412,0.54805315,27.87283351807706,5.921104e-06,0.0486314350531207,0.61799014,29.7729911275472,0.026692324028623413,35.43679226053485,0.06993699,1.900157609470142
file1002007,0.04390089756454035,0.59664357,29.1566670683238,4.7127614e-06,0.028944015666085076,0.6837971,30.965809853050917,0.014956881898455277,34.06964943362856,0.087153554,1.8091427847271184
file1002021,0.029847024396593758,0.7412778,29.53407909903174,6.0011876e-06,0.006638756367640019,0.8772006,36.062224402374106,0.02320826802895374,77.75739289978382,0.13592279,6.528145303342367
file1002035,0.037282546999423155,0.660022,29.300217926359807,6.4065607e-06,0.016345795567109217,0.76299834,32.8812110129078,0.020936751432313938,56.15697723827151,0.10297632,3.5809930865479913
file1002067,0.048298273080415545,0.7492001,33.61789586330657,4.4688586e-06,0.028409220004437106,0.83138037,35.92262551358304,0.01988905307597844,41.17963605626977,0.08218026,2.304729650276471
file1002145,0.03622687186636973,0.6273029,29.285242347307964,4.6209566e-06,0.022904128888339346,0.7079766,31.27641521446163,0.013322742978030381,36.77585806241858,0.080673695,1.991172867153665
file1002155,0.09315225782479154,0.5095796,27.10442100515207,5.0331137e-06,0.06601933971687302,0.56447554,28.599643360359686,0.027132918107918527,29.127493784372206,0.054895937,1.4952223552076163
file1002159,0.05099330988658805,0.5292835,27.214639384620867,4.020059e-06,0.0346163294059253,0.59503555,28.896967855048253,0.016376980480662745,32.11593935966514,0.06575203,1.682328470427386
file1002187,0.02618711929343741,0.7878108,31.253500800060742,8.776276e-06,0.006391720666077707,0.9020387,37.37819915982448,0.019795398627359705,75.59211994852944,0.11422789,6.124698359763741
file1002214,0.041506715834959976,0.65219647,30.40608775510129,5.873967e-06,0.0276083104771458,0.7207312,32.176878365483475,0.013898405357814177,33.484714649738514,0.06853473,1.7707906103821855
file1002252,0.020595804132867837,0.7682262,29.8260157889164,6.7286096e-06,0.004369576607798155,0.8976561,36.55941407108904,0.01622622752506968,78.7841417620351,0.12942988,6.733398282172637
file1002257,0.026931009223367636,0.60924786,27.630505305322878,6.7052615e-06,0.013077927007298517,0.7088,30.767642370584475,0.013853082216069118,51.43914994484873,0.099552155,3.137137065261598
file1002274,0.030505234823094984,0.7696397,31.77633783068307,7.753088e-06,0.01150721382392007,0.858105,36.01038831020273,0.018998020999174914,62.277904462455865,0.08846533,4.234050479519659
file1002280,0.040154429466845463,0.65131235,29.575117885450947,6.5945896e-06,0.020579782426383062,0.7482526,32.478045184447645,0.0195746470404624,48.74841281613704,0.09694022,2.9029272989966977
file1002340,0.050516345519293994,0.558661,27.856892658355925,4.629892e-06,0.03302980727720343,0.63524127,29.702147675699564,0.017486538242090566,34.61560424122887,0.076580286,1.8452550173436393
file1002351,0.02833415436994887,0.6949559,29.915028554957274,9.927954e-06,0.012754030293391,0.7917053,33.38165917036028,0.01558012407655787,54.98707980881938,0.096749425,3.4666306154030053
file1002377,0.054681225707288526,0.8842335,39.18628792186333,4.914609e-06,0.03543517519202248,0.9275978,41.070321204292966,0.019246050515266046,35.1968162131024,0.043364346,1.884033282429634
file1002380,0.11834314263454809,0.4046323,23.359140123853553,4.8538905e-06,0.08468822724182626,0.43028677,24.812348461760813,0.033654915392721835,28.438416154496228,0.025654465,1.4532083379072596
file1002382,0.0262414317263596,0.8007997,31.822538012402962,6.5335653e-06,0.006197922940753635,0.91134435,38.08994572090329,0.020043508785605964,76.3811555505647,0.11054462,6.2674077085003255
file1002389,0.05207957316117678,0.6383799,30.188705221780225,4.7338285e-06,0.030766807865733898,0.7364944,32.47454942277212,0.02131276529544288,40.923463849221186,0.09811455,2.285844200991896
file1002404,0.10502167533836926,0.44275355,25.0507482687495,4.982972e-06,0.07720312141671151,0.4802367,26.3871955537468,0.027818553921657746,26.488392831317125,0.037483156,1.3364472849972984
file1002412,0.10002719864252163,0.57891905,28.696408144685268,5.3502417e-06,0.06954069558018532,0.63859063,30.275196497296225,0.030486503062336315,30.478213402026118,0.05967158,1.5787883526109567
file1002417,0.018064815449254014,0.7921452,30.55147528602467,7.904063e-06,0.0032688743501754795,0.91526157,37.975831405526584,0.014795941099078534,81.90474539107197,0.123116374,7.424356119501915
file1002436,0.06362481747923814,0.5926393,29.236292813619013,4.1457793e-06,0.04301059383840577,0.66764987,30.936819095235286,0.020614223640832367,32.39965858850462,0.07501054,1.7005262816162734
file1002451,0.051451599508245904,0.6052681,29.293921676169077,6.6622724e-06,0.03820211036897111,0.6570278,30.58703284025878,0.013249489139274796,25.751364905869185,0.05175966,1.2931111640897015
file1002515,0.05305604953000304,0.7259002,32.575843162400695,5.384158e-06,0.03684799174218882,0.78234416,34.15905623119257,0.01620805778781422,30.548934440828678,0.05644399,1.5832130687918777
file1002526,0.027477616906699514,0.70270985,30.812482016267193,6.8163454e-06,0.01225844228269,0.80409104,34.31792403203387,0.015219174624009514,55.38753479126793,0.10138118,3.505442015766679
file1002538,0.06983759755208033,0.55274683,27.202234548276433,4.671563e-06,0.04879068606010902,0.60422325,28.7597623080525,0.021046911491971305,30.136935160571483,0.05147642,1.5575277597760682
file1002546,0.027513928660657827,0.7934771,32.14694352095874,6.9711677e-06,0.008408535815039355,0.89846337,37.295268933669014,0.01910539284561847,69.4389851818482,0.10498625,5.148325412710271
file1002570,0.028752930050212008,0.77512527,31.02884192773716,5.7601765e-06,0.007157818016105479,0.8933247,37.067856012602235,0.02159511203410653,75.10577877243958,0.11819941,6.039014084865073
